"Lisa  Gersh > Martha Stewart Living Omnimedia, Inc. > Relationship GridFilter Options: Board Members and Key Executives with Personal Relationships (Including Priors)",,
,,
1st Degree Table: 153 Connections,,
"Sorenson, William G.","Qlik Technologies, Inc. - Former Chief Financial Officer","Qlik Technologies, Inc. (Golden, Bruce )"
"Soros, Daisy M.","The Philharmonic-Symphony Society of New York, Inc. - Secretary and Director","Lincoln Center for the Performing Arts, Inc. (Spielvogel, Carl )"
"Soros, George ",Soros Fund Management LLC - Chairman,"Refugees International (Hassenfeld, Alan G.)"
"Sorra M.D., Toomas",St. Luke's-Roosevelt Hospital Center - Trustee,"Continuum Health Partners, Inc. (Batkin, Alan R.), Mount Sinai Beth Israel (Batkin, Alan R.), St. Luke's-Roosevelt Hospital Center (Batkin, Alan R.)"
"Sorrel J.D., Lawrence Brian",ONI Acquisition Corp. - Executive Director,"NTELOS Holdings Corp. (Elliott, Jerry V.)"
"Sorrell, Martin S.","Burson-Marsteller, LLC - Former Chief Executive Officer of WPP","Globant S.A. (NYSE:GLOB) (Norman, Robert David), The Conference Board, Inc. (Patrick, Sharon Lee)"
"Sorrentino, Ralph J.","Liquor.com, Inc. - Director","Liberty Digital, Inc. (Mohn, Jarl )"
"Sorte, John F.",Morgan Joseph TriArtisan LLC - Executive Chairman,"Vail Resorts, Inc. (NYSE:MTN) (Biondi, Frank J.)"
"Soss, Jim ",CoreAudience - Former Director,"CoreAudience (Fradin, Russell)"
"Souders, Steven K.","Fastly, Inc. - Former Chief Performance Officer","FreeHand Systems, Inc. (Koppelman, Charles A.)"
"Soule, Charles E.","Carroll Enterprises, Inc. - Director","National Grid USA (Smyth, Margaret M.)"
"Southern, Julie ",Ocado Group plc - Independent Non-Executive Director,"Rentokil Initial plc (LSE:RTO) (Davis, Crispin Henry Lamert)"
"Souvall, Sam ",Utah Technology Council - Former Trustee,"Utah Technology Council (Hochhauser, Howard )"
"Souza, Phillip C.",E Ink Corporation - Former Vice President of Operations,"E Ink Corporation (Bronfin, Kenneth A.)"
"Sowinski, Frank S.",MidOcean Partners LLP - Management Affiliate,"The Dun & Bradstreet Corporation (Peirez, Joshua L.), The Dun & Bradstreet Corporation (Seligman, Naomi O.)"
"Spade, Andy","Kate Spade, LLC - Co-Founder, Principal, Partner, Chief Executive Officer and Creative Director","Kate Spade, LLC (Marino, Robin )"
"Spade, Christina ",ViacomCBS Inc. - Executive VP & CFO,"CBS Corporation (NYSE:CBS) (Biondi, Frank J.), CBS Corporation (NYSE:CBS) (Goldner, Brian D.)"
"Spade, Katherine Brosnahan","Kate Spade, LLC - Co-Founder and Principal","Kate Spade, LLC (Marino, Robin ), NYC2012, Inc. (Stewart, Martha )"
"Spaeth, Tom","HireRight, LLC - Chief Financial Officer","UBM, LLC (Patrick, Sharon Lee)"
"Spagnoletti, Maurice J.","Doral Financial Corporation - Former EVP, Retail & Mortgage Operations","Carolina First Bank (Moore, Darla Dee)"
"Spain, Jeffrey Richard",RealD Inc. - Chief Financial Officer,"RealD Inc. (Biondi, Frank J.)"
"Spain, Patrick J.","Newser, LLC - Co-Founder, Executive Chairman & CEO","Invictus Financial Inc. (OTCPK:IVFZ.F) (Scardino, Janet), Newser, LLC (Millard, Wenda Harris)"
"Spalding J.D., Richard C.",Kearny Venture Partners - Managing Director,"Rightside Group, Ltd. (Irvine, Diane M.)"
"Spanfeller, James J.","Spanfeller Media Group, Inc. - Founder, Chief Executive Officer and President","Freedom Communications, Inc. (Greenthal, Jill A.), Interactive Advertising Bureau, Inc. (Millard, Wenda Harris), Interactive Advertising Bureau, Inc. (Wiener, Bryan J.)"
"Spanier Esq., Maury L.",Mount Sinai Beth Israel - Trustee,"Continuum Health Partners, Inc. (Batkin, Alan R.), Mount Sinai Beth Israel (Batkin, Alan R.), St. Luke's-Roosevelt Hospital Center (Batkin, Alan R.)"
"Spanier, Graham Basil","Citizens Financial Group, Inc. - Former Director","Affiliated FM Insurance Company (Verrecchia, Alfred Joseph), Appalachian Insurance Company Inc. (Verrecchia, Alfred Joseph), Citizens Bank, National Association (Segal, Eli J.), Factory Mutual Insurance Company (Verrecchia, Alfred Joseph)"
"Spano, Michael J.",Leake and Watts Services - Director,"Leake and Watts Services (Biondi, Frank J.)"
"Spar, Warren Hal",Sparring Partners Capital - Chief Executive Officer,"Interwind Corp. (Gordon, Harold Philip)"
"Sparkes, Raymond D.","Florida Grand Opera, Inc. - Chief Financial Officer","Florida Grand Opera, Inc. (Korn, Ronald J.)"
"Sparks, Carl ","Academic Partnerships, LLC - Director","Rue Gilt Groupe LP (Lyne, Susan M.), Vonage Holdings Corp. (NYSE:VG) (Smyth, Margaret M.)"
"Sparks, Kenneth",Federal City Council - Executive Vice President,"Federal Reserve Bank of Richmond (Malone, Claudine Berkeley)"
"Sparks, Kenneth Barry",NamSys Inc. - CEO & Director,"Dundee Capital Markets Inc. (Gordon, Harold Philip), Dundee Corporation (TSX:DC.A) (Gordon, Harold Philip)"
"Sparr, Jay","Keep Holdings, Inc. - Former Director","Keep Holdings, Inc. (Millard, Wenda Harris)"
"Spasser, Rachel ",Accel-KKR LLC - CMO & MD,"Software & Information Industry Association (Fuller, Dale L.)"
"Spears, Mark A.","Schweitzer-Mauduit International, Inc. - Former Principal Accounting Officer and Corporate Controller","Schweitzer-Mauduit International, Inc. (NYSE:SWM) (Batkin, Alan R.)"
"Specter, Eric M.","Spirit of America, Inc. - President","Charming Shoppes Inc. (Goldstein, Michael )"
"Spector Esq., Bruce H.","NextHealth, Inc. - Director","Vail Resorts, Inc. (NYSE:MTN) (Biondi, Frank J.)"
"Spector, Phillip L.",Intelsat (Luxembourg) S.A. - Deputy Chairman and Assistant Secretary,"Intelsat S.A. (NYSE:I) (Kerrest, Jacques D.)"
"Spector, Warren J.",Balbec Capital LP - Chairman,"Bear, Stearns & Co. Inc. (Rosenwald, E. John), The Bear Stearns Companies LLC (Goldstein, Michael )"
"Spée, John","Streamlite, Inc. - Director","Streamlite, Inc. (Berman, Thomas D.)"
"Speed, James Herbert",Investors Title Company - Independent Director,"Federal Reserve Bank of Richmond (Malone, Claudine Berkeley)"
"Speed, Jeffrey R.","World Wrestling Entertainment, Inc. - Independent Director","Six Flags Entertainment Corporation (NYSE:SIX) (Koppelman, Charles A.), World Wrestling Entertainment, Inc. (NYSE:WWE) (Gottesman, Patricia A.)"
"Speese, Mark E.",Transportation Components Inc. - Director,"Rent-A-Center, Inc. (NasdaqGS:RCII) (Stern, Paula )"
"Speirs, Robert",3i Group plc - Investment Professional,"Citizens Bank, National Association (Segal, Eli J.)"
"Speiser, Frank ","SocialFlow, Inc. - Co-Founder & CPO","Pictela, Inc. (Norman, Robert David)"
"Spellman, Robert R.","LNK Partners, LLC - Operating Partner","Staples, Inc. (Anderson, Basil L.)"
"Spence, A. Michael","Jasper Ridge Partners, L.P. - Senior Advisor","NIKE, Inc. (NYSE:NKE) (Chang, Gareth C. C.), Oracle America, Inc. (Doerr, L. John), Oracle America, Inc. (Seligman, Naomi O.), VeriFone Systems, Inc. (Millard, Wenda Harris)"
"Spencer, Dale A.","ConcepTx Medical, Inc. - Founder","Spine Wave, Inc. (Elliott, Jerry V.)"
"Spencer, James G.","Unison Marketplace, Inc. - Chief Financial Officer and Executive Vice President","iBiquity Digital Corporation (Wilson, Frederick R.)"
"Spencer, Phillip M.","Abacus America, Inc. - Chief Executive Officer and Director","Sonifi Solutions, Inc. (Mohn, Jarl )"
"Spencer, Richard V.","Madrona Venture Group, LLC - Member of Advisory Board","Madrona Venture Group, LLC (Cochran, Hope F.)"
"Spencer, Wendy","City Year, Inc. - Trustee","City Year, Inc. (Segal, Eli J.)"
"Spengler, Stephen Robert",Intelsat S.A. - CEO & Director,"Intelsat S.A. (NYSE:I) (Kerrest, Jacques D.)"
"Spengler, Tim ",Simulmedia Inc. - Former President & Chief Revenue Officer,"Simulmedia, Inc. (Millard, Wenda Harris)"
"Sperling, Scott M.",WMG Acquisition Corp. - President and Director,"HM Publishing Corp. (Greenthal, Jill A.), Houghton Mifflin Harcourt Publishing Company (Goldstein, Michael ), Houghton Mifflin Harcourt Publishing Company (Greenthal, Jill A.), Houghton Mifflin Harcourt Publishing Company (Malone, Claudine Berkeley), Houghton Mifflin Harcourt Publishing Company (Zecher, Linda K.) and 2 Other Connections"
"Spero, Benjamin C.","Spectrum Equity Management, L.P. - Managing Director","Ancestry.com LLC (Hochhauser, Howard ), WeddingWire, Inc. (Millard, Wenda Harris), WeddingWire, Inc. (Steib, Michael F.)"
"Spero, Joan E.",First Data Merchant Services LLC - Director,"First Data Corporation (NYSE:FDC) (Greenberg, Jack M.), First Data Merchant Services LLC (Greenberg, Jack M.), The Brookings Institution (Batkin, Alan R.)"
"Sperry, Harvey L.","Kerr Group, Inc. - Director","Hampshire Group, Limited (Marino, Robin )"
"Sperry, L. Thomas","Caribe Media, Inc. - Director","Caribe Media, Inc. (Elliott, Jerry V.)"
"Speyer, Jerry Irving","Tishman Speyer Properties, L.P. - Chairman of the Board","Asia Society (Malone, Claudine Berkeley), Asia Society (Spielvogel, Carl ), Carnegie Hall Corporation (Rosenwald, E. John), New York City Investment Fund Manager, Inc. (Wilson, Frederick R.), NYC2012, Inc. (Stewart, Martha ) and 2 Other Connections"
"Spicer, Timothy M.","LowerMyBills, Inc. - Outside Director","USBX Advisory Services LLC (Guthart, Leo A.)"
"Spiegel, Andrea","Webs, Inc. - Vice President of Content and Editor-in-Chief","Webs, Inc. (Pishevar, Shervin Kordary)"
"Spiegel, Evan ","Snap Inc. - Co-Founder, CEO & Director","The Paley Center for Media (Biondi, Frank J.)"
"Spiegel, Marilyn G.","Wynn Las Vegas, LLC - President","Caesars Entertainment Corporation (NasdaqGS:CZR) (Biondi, Frank J.)"
"Spiegel, Matt ",TransUnion - Executive Vice President of Digital Marketing Solutions,"Viewpoints, LLC (Fulgoni, Gian M.)"
"Spiegel, Reuven Avraham","Delek Logistics Partners, LP - Executive VP, CFO & Director of Delek Logistics GP LLC","Discount Bancorp, Inc. (Goldstein, Michael ), Israel Discount Bank of New York Ltd. (Goldstein, Michael )"
"Spiegelman, Jayne","Shutterfly, Inc. - Former Chief Executive Officer","Shutterfly, Inc. (NasdaqGS:SFLY) (Zeisser, Michael P.)"
"Spielman, Bryan Charles","New York City Investment Fund Manager, Inc. - Member of Advisory Board","New York City Investment Fund Manager, Inc. (Wilson, Frederick R.)"
"Spiess Esq., Gary A.",Mass General Brigham Incorporated - Former Director,"Partners HealthCare System, Inc. (Connors, John M.)"
"Spikol, Linda","NAXION, Inc. - Member of Advisory Board","NAXION, Inc. (Lewis, Joan M.)"
"Spillane CPA, Brendan J.","Vestar Capital Partners, LLC - Managing Director and Corporate Chief Financial Officer","SV Investment Partners (Beers, Charlotte L.)"
"Spillane, Robert F.",DigaComm L.L.C. - Managing Member and Managing Principal,"The Rubicon Project, Inc. (NYSE:RUBI) (Mohn, Jarl )"
"Spillman, Antoine ",ActivIdentity Europe S.A - Director,"ActivIdentity Corporation (Garrick, George R.), ActivIdentity Corporation (Kerrest, Jacques D.)"
"Spilman, Mollie ",Criteo S.A. - Former Chief Operating Officer,"Interactive Advertising Bureau, Inc. (Millard, Wenda Harris), Interactive Advertising Bureau, Inc. (Wiener, Bryan J.), Millennial Media Inc. (Millard, Wenda Harris), The Advertising Council, Inc. (Abraham, Magid M.), The Advertising Council, Inc. (Baum, Herbert M.) and 7 Other Connections"
"Spinale, Rebecca","Florida Grand Opera, Inc. - Director","Florida Grand Opera, Inc. (Korn, Ronald J.)"
"Spingarn, David ",Industrial Media Inc. - Director,"Industrial Media (Kerrest, Jacques D.)"
"Spinnato, Joseph E.","NYC & Company, Inc. - Former Director","NYC2012, Inc. (Stewart, Martha )"
"Spinner, Bob A.","Jackson Square Ventures - General Partner, Founding Partner and Managing Director","Evant, Inc. (Cochran, Hope F.), Sage Intacct, Inc. (Winblad, Ann L.)"
"Spinney, Ronald R.",The Crown Estate - Director,"Rentokil Initial plc (LSE:RTO) (Davis, Crispin Henry Lamert)"
"Spiro, Alexander B.","iMedia Brands, Inc. - Former Director","EVINE Live Inc. (NasdaqGS:EVLV) (Ronning, Randy Steven)"
"Spitz, Eric ","TKS, Inc. - Founder and Director","Freedom Communications, Inc. (Greenthal, Jill A.)"
"Spivy, Gregory Paul",ValueAct Capital Management L.P. - Partner,"Insurance Auto Auctions, Inc. (Ubben, Jeffrey Williams), N360x, L.L.C. (Ubben, Jeffrey Williams), Seitel Data Corp. (Ubben, Jeffrey Williams), Seitel Delaware, Inc. (Ubben, Jeffrey Williams), Seitel Solutions (Ubben, Jeffrey Williams) and 2 Other Connections"
"Spogli, Ronald P.","Freeman Spogli Management Co., L.P. - Founding Partner and Co-Chairman","Galyan's Trading Company, LLC (Goldstein, Michael )"
"Spohn, Ryan K.",Merchandise Mania Ltd. - Interim Chief Financial Officer,"InnerWorkings, Inc. (NasdaqGS:INWK) (Greenberg, Jack M.), InnerWorkings, Inc. (NasdaqGS:INWK) (Stoddart, Richard S.)"
"Spolan, Mitch ","Chegg, Inc. - Executive Vice President of Marketing Services","The Advertising Council, Inc. (Abraham, Magid M.), The Advertising Council, Inc. (Baum, Herbert M.), The Advertising Council, Inc. (Kelly, Michael J.), The Advertising Council, Inc. (Kenny, David W.), The Advertising Council, Inc. (Matta, Serge ) and 3 Other Connections"
"Spoon J.D., Alan G.",Polaris Partners - Former General Partner,"IAC/InterActiveCorp (NasdaqGS:IAC) (Kravis, Marie- Josée), IAC/InterActiveCorp (NasdaqGS:IAC) (Martinez, Arthur C.), IAC/InterActiveCorp (NasdaqGS:IAC) (Segal, Eli J.), IAC/InterActiveCorp (NasdaqGS:IAC) (Zeisser, Michael P.), Interactive Network, Inc. (Kravis, Marie- Josée) and 1 Other Connection"
"Spornhauer, Tod P.","Bob Evans Farms, Inc. - Former CFO, SVP - Finance, Controller, Treasurer, VP - Finance, Asst. Secretary & Asst. Treasurer","Bob Evans Farms, Inc. (Gee, E. Gordon)"
"Sprague, Karl W.",USBX Advisory Services LLC - Principal,"USBX Advisory Services LLC (Guthart, Leo A.)"
"Sprague, Michael ",Kia Canada Inc. - Executive Vice President of Marketing & Communications for KMA,"Keep Holdings, Inc. (Millard, Wenda Harris)"
"Spray, Christopher ","Fireclick, Inc. - Director","E Ink Corporation (Bronfin, Kenneth A.)"
"Spray, Ed","Scripps Networks Interactive, Inc. - Former President","Scripps Networks Interactive, Inc. (Mohn, Jarl )"
"Spreen, Roger ","Krillion, Inc. - Co-Founder & CTO","Krillion, Inc. (Winblad, Ann L.)"
"Sprieser, John R.","NewStar Media, Inc. - Former Director","NewStar Media, Inc. (Mohn, Jarl )"
"Sprieser, Judith A.","Intercontinental Exchange, Inc. - Independent Director","CBS Corporation (NYSE:CBS) (Biondi, Frank J.), CBS Corporation (NYSE:CBS) (Goldner, Brian D.), CBS Corporation prior to being acquired by Viacom (Stern, Paula ), The Allstate Corporation (NYSE:ALL) (Greenberg, Jack M.)"
"Spring, Antony ","Bloomingdales.com, LLC - Chairman and Chief Executive Officer","Macy's, Inc. (NYSE:M) (Sachse, Peter R.)"
"Spring, Micho F.","CMGRP, Inc. - Chair of Global Corporate Practice & President of New England","Citizens Bank, National Association (Segal, Eli J.)"
"Springer, Daniel D.","DocuSign, Inc. - President, CEO & Director","Responsys Pty Ltd (Golden, Bruce ), Responsys, Inc. (Golden, Bruce )"
"Springer, David B.","Cayenne Medical, Inc. - Chief Executive Officer, President and Director","WebMD Health Corp. (Doerr, L. John)"
"Springer, Pamela ","LeadScope, Inc. - Vice President of Sales & Marketing","Software & Information Industry Association (Fuller, Dale L.)"
"Sproule, Byron Ian","Global Cornerstone Holdings Limited - Chief Financial Officer, Principal Accounting Officer and Executive Vice President","Global Cornerstone Holdings Limited (Hassenfeld, Alan G.)"
"Sproule, Gary W.","Youbet.com, Inc. - Former Interim Chief Executive Officer, Interim President and Chief Operating Officer","WhatsHotNow.com (Biondi, Frank J.)"
"Sprouls, John R.",Universal City Travel Partners - Chief Administrative Officer and Executive Vice President,"Ucfh II Finance, Inc. (Greenthal, Jill A.), Universal City Development Partners Ltd. (Greenthal, Jill A.), Universal City Florida Holding Co. I (Greenthal, Jill A.), Universal City Florida Holding Co. II (Greenthal, Jill A.)"
"Spruijt, Herman P.",M&R de Monchy NV - Chairman,"RELX NV (Davis, Crispin Henry Lamert)"
"Sprunk, Eric D.","NIKE, Inc. - Former Chief Operating Officer","NIKE, Inc. (NYSE:NKE) (Chang, Gareth C. C.)"
"Spuria J.D., David A.",Southlake Equity Group - Partner and General Counsel,"Southlake Equity Group (Baum, Herbert M.)"
"Spurlock, Morgan","NewCo Platform, Inc. - Member of Global Advisory Council","NewCo Platform, Inc. (Wilson, Frederick R.)"
"Squeri, Stephen Joseph",American Express Company - Chairman & CEO,"J.Crew Group, Inc. (Beers, Charlotte L.)"
"Squezello, Justin ","Suzy, Inc. - Chief Operating Officer","About, Inc. (Biondi, Frank J.)"
"Squires Ph.D., Douglas J. P.","Actavis Mid-Atlantic, LLC - Chief Executive Officer and Director","Bausch Health Companies Inc. (NYSE:BHC) (Ubben, Jeffrey Williams)"
"Squires, John","Akademos, Inc. - Chief Executive Officer and Director","Time Inc. (Zeisser, Michael P.)"
"Srere, Linda J.","Universal Technical Institute, Inc. - Independent Director","Electronic Arts Inc. (NasdaqGS:EA) (Laybourne, Geraldine B.)"
"Sridhar Ph.D., K. R.","Bloom Energy Corporation - Co-Founder, President, Chairman & CEO","Bloom Energy Corporation (NYSE:BE) (Doerr, L. John)"
"Srinivasan, Kalyanaraman ","Beauty.com, Inc. - President","drugstore.com, inc. (Doerr, L. John)"
"Srinivasan, S.",GPI Textiles Limited - Former Independent Non-Executive Director,"GPI Textiles Limited (Harris, Mark Robert)"
"St. Clair, Keith E.","Buckeye Partners, L.P. - Executive VP & CFO of Buckeye GP LLC","Metals USA, Inc. (Dienst, Daniel W.)"
"St. George, Martin J.",JetBlue Technology Ventures - Advisor,"Keep Holdings, Inc. (Millard, Wenda Harris), The Advertising Council, Inc. (Abraham, Magid M.), The Advertising Council, Inc. (Baum, Herbert M.), The Advertising Council, Inc. (Kelly, Michael J.), The Advertising Council, Inc. (Kenny, David W.) and 4 Other Connections"
"St. John, Bonnie","NYC2012, Inc. - Director","NYC2012, Inc. (Stewart, Martha )"
"St. John, Morgan","TruthMD, LLC - Executive Director","Cappello Capital Corp. (Mohn, Jarl )"
"St. John, Norman Antony Francis",TFCF Corporation - Former Non Executive Director,"Twenty-First Century Fox, Inc. (NasdaqGS:FOXA) (Chang, Gareth C. C.), Twenty-First Century Fox, Inc. (NasdaqGS:FOXA) (Ubben, Jeffrey Williams)"
"St. John, Tom","Interactive Advertising Bureau, Inc. - Member of Advertising Technology Council","Interactive Advertising Bureau, Inc. (Millard, Wenda Harris), Interactive Advertising Bureau, Inc. (Wiener, Bryan J.)"
